10,"[87, 74, 55, 36, 20, 9, 48, 95, 78, 0, 43, 86, 73, 37, 64, 21, 35, 65, 46, 41, 61, 31, 12, 49, 69, 57, 39, 5, 10, 84, 14, 42, 60, 7, 19, 82, 1, 22, 94, 30, 45, 58, 11, 66, 26, 79, 75, 24]","[7, 67, 13, 35, 88, 70, 14, 60, 46, 92, 30, 28, 51, 41, 22, 71, 78, 82, 79, 57, 66, 47, 12, 36, 58, 50, 31, 23, 48, 15, 49, 69, 34, 80, 39, 75, 0, 10, 16, 56, 1, 43, 85, 65, 93, 94, 91, 18]","[0, 1, 7, 10, 12, 14, 22, 30, 31, 35, 36, 39, 41, 43, 46, 48, 49, 57, 58, 60, 65, 66, 69, 75, 78, 79, 82, 94]"
11,"[57, 70, 14, 93, 87, 39, 32, 15, 68, 91, 9, 74, 51, 82, 6, 89, 85, 63, 2, 42, 22, 92, 60, 3, 84, 8, 48, 17, 67, 30, 90, 72, 81, 54, 76, 29, 10, 79, 53, 78, 45, 27, 69, 12, 49, 31, 7, 19]","[41, 82, 24, 23, 46, 33, 80, 50, 76, 67, 81, 69, 49, 1, 39, 29, 26, 88, 19, 20, 34, 66, 57, 8, 93, 10, 84, 13, 21, 68, 12, 11, 56, 47, 22, 63, 75, 65, 92, 32, 18, 37, 2, 74, 77, 7, 90, 45]","[2, 7, 8, 10, 12, 19, 22, 29, 32, 39, 45, 49, 57, 63, 67, 68, 69, 74, 76, 81, 82, 84, 90, 92, 93]"
12,"[6, 21, 35, 45, 44, 46, 90, 1, 63, 85, 34, 18, 3, 95, 31, 28, 32, 24, 20, 80, 40, 55, 49, 22, 86, 37, 74, 42, 89, 26, 61, 70, 5, 75, 10, 93, 60, 91, 12, 8, 58, 36, 25, 0, 29, 65, 81, 72]","[15, 66, 44, 47, 7, 81, 87, 73, 36, 91, 22, 12, 60, 10, 18, 30, 33, 38, 34, 78, 19, 3, 74, 27, 75, 63, 13, 82, 89, 67, 70, 43, 2, 25, 57, 26, 50, 55, 56, 29, 72, 35, 53, 51, 46, 8, 64, 83]","[3, 8, 10, 12, 18, 22, 25, 26, 29, 34, 35, 36, 44, 46, 55, 60, 63, 70, 72, 74, 75, 81, 89, 91]"
13,"[66, 86, 80, 60, 89, 67, 73, 92, 74, 61, 94, 90, 57, 30, 58, 38, 31, 28, 15, 51, 69, 8, 21, 65, 45, 40, 2, 84, 47, 63, 71, 43, 91, 23, 9, 3, 52, 34, 25, 68, 59, 79, 62, 36, 27, 41, 88, 81]","[17, 82, 28, 58, 16, 24, 29, 35, 46, 6, 77, 50, 90, 3, 7, 93, 81, 55, 20, 94, 36, 79, 63, 91, 75, 83, 52, 22, 40, 27, 13, 8, 72, 23, 62, 9, 49, 0, 26, 21, 85, 51, 73, 68, 53, 65, 34, 59]","[3, 8, 9, 21, 23, 27, 28, 34, 36, 40, 51, 52, 58, 59, 62, 63, 65, 68, 73, 79, 81, 90, 91, 94]"
14,"[83, 27, 90, 95, 48, 69, 9, 33, 46, 71, 44, 87, 76, 68, 79, 5, 57, 11, 10, 28, 55, 40, 43, 54, 65, 45, 4, 26, 34, 85, 72, 32, 23, 86, 31, 94, 1, 62, 91, 12, 64, 3, 37, 88, 14, 82, 35, 47]","[28, 31, 69, 66, 10, 20, 4, 78, 30, 75, 55, 39, 34, 64, 5, 62, 80, 3, 14, 8, 26, 68, 88, 74, 91, 70, 85, 41, 84, 83, 42, 56, 43, 13, 6, 58, 90, 76, 35, 77, 93, 95, 72, 82, 38, 7, 53, 44]","[3, 4, 5, 10, 14, 26, 28, 31, 34, 35, 43, 44, 55, 62, 64, 68, 69, 72, 76, 82, 83, 85, 88, 90, 91, 95]"
15,"[56, 91, 58, 11, 88, 78, 25, 35, 54, 79, 55, 72, 69, 38, 47, 9, 4, 83, 43, 60, 30, 42, 93, 63, 76, 1, 12, 34, 81, 28, 59, 85, 5, 52, 53, 27, 74, 87, 50, 8, 77, 64, 22, 57, 62, 67, 94, 95]","[37, 22, 48, 88, 17, 43, 58, 93, 47, 61, 45, 50, 35, 6, 85, 39, 25, 54, 94, 83, 15, 63, 27, 41, 74, 90, 44, 49, 51, 62, 67, 71, 16, 76, 0, 66, 20, 57, 10, 79, 52, 19, 55, 24, 8, 2, 1, 95]","[1, 8, 22, 25, 27, 35, 43, 47, 50, 52, 54, 55, 57, 58, 62, 63, 67, 74, 76, 79, 83, 85, 88, 93, 94, 95]"
16,"[68, 18, 46, 54, 50, 27, 25, 61, 12, 94, 17, 84, 31, 55, 88, 24, 58, 79, 2, 16, 39, 3, 26, 86, 43, 0, 76, 89, 20, 44, 28, 32, 67, 74, 38, 14, 63, 62, 92, 82, 93, 65, 36, 52, 48, 40, 85, 64]","[50, 72, 16, 56, 24, 80, 28, 11, 0, 59, 34, 27, 94, 45, 84, 21, 35, 95, 6, 10, 25, 13, 82, 58, 46, 86, 81, 93, 39, 77, 85, 19, 32, 48, 67, 79, 70, 53, 61, 75, 26, 68, 55, 44, 63, 83, 89, 2]","[0, 2, 16, 24, 25, 26, 27, 28, 32, 39, 44, 46, 48, 50, 55, 58, 61, 63, 67, 68, 79, 82, 84, 85, 86, 89, 93, 94]"
17,"[78, 10, 87, 51, 74, 43, 15, 30, 18, 92, 75, 22, 21, 81, 2, 3, 26, 86, 34, 63, 45, 44, 61, 32, 24, 27, 88, 70, 85, 90, 42, 77, 29, 39, 73, 48, 89, 41, 7, 35, 54, 12, 1, 9, 80, 36, 68, 40]","[52, 56, 29, 89, 36, 66, 44, 12, 90, 15, 19, 46, 55, 14, 60, 72, 64, 25, 94, 67, 24, 30, 69, 71, 3, 74, 49, 87, 39, 35, 84, 20, 83, 33, 18, 48, 77, 70, 50, 41, 21, 26, 7, 17, 2, 80, 38, 23]","[2, 3, 7, 12, 15, 18, 21, 24, 26, 29, 30, 35, 36, 39, 41, 44, 48, 70, 74, 77, 80, 87, 89, 90]"
18,"[77, 31, 6, 85, 47, 93, 25, 45, 58, 72, 16, 27, 64, 32, 2, 48, 34, 57, 79, 46, 78, 75, 24, 11, 73, 69, 39, 18, 80, 56, 30, 91, 51, 54, 23, 86, 84, 17, 15, 1, 26, 83, 81, 22, 49, 82, 40, 43]","[1, 68, 8, 95, 89, 18, 32, 37, 38, 36, 17, 85, 60, 6, 5, 33, 44, 93, 86, 56, 94, 14, 7, 22, 55, 43, 31, 45, 69, 92, 29, 63, 61, 28, 59, 35, 91, 39, 9, 3, 84, 23, 12, 2, 66, 77, 40, 80]","[1, 2, 6, 17, 18, 22, 23, 31, 32, 39, 40, 43, 45, 56, 69, 77, 80, 84, 85, 86, 91, 93]"
19,"[55, 19, 14, 12, 38, 15, 43, 73, 91, 29, 6, 63, 51, 1, 2, 5, 57, 23, 46, 16, 35, 28, 61, 72, 41, 53, 67, 26, 87, 92, 74, 32, 78, 20, 44, 54, 94, 82, 69, 79, 4, 75, 3, 68, 37, 66, 59, 95]","[26, 79, 50, 68, 23, 85, 84, 57, 81, 35, 59, 73, 69, 86, 71, 17, 47, 88, 52, 51, 16, 38, 72, 80, 78, 63, 12, 19, 74, 56, 14, 54, 62, 30, 66, 82, 76, 70, 10, 55, 0, 40, 18, 77, 32, 44, 31, 94]","[12, 14, 16, 19, 23, 26, 32, 35, 38, 44, 51, 54, 55, 57, 59, 63, 66, 68, 69, 72, 73, 74, 78, 79, 82, 94]"
20,"[19, 13, 92, 86, 67, 33, 40, 84, 30, 47, 4, 34, 88, 94, 62, 21, 9, 29, 31, 2, 27, 42, 58, 87, 57, 60, 71, 76, 70, 65, 80, 46, 74, 39, 55, 68, 41, 1, 25, 15, 61, 36, 81, 75, 89, 32, 51, 22]","[13, 63, 86, 8, 89, 33, 18, 71, 35, 44, 55, 7, 41, 69, 95, 5, 80, 30, 93, 81, 40, 60, 34, 76, 36, 0, 57, 79, 17, 12, 64, 37, 43, 1, 61, 72, 62, 10, 78, 20, 77, 45, 49, 58, 68, 73, 4, 23]","[1, 4, 13, 30, 33, 34, 36, 40, 41, 55, 57, 58, 60, 61, 62, 68, 71, 76, 80, 81, 86, 89]"
21,"[63, 65, 34, 46, 7, 57, 73, 40, 49, 32, 87, 5, 10, 93, 64, 86, 27, 41, 28, 71, 38, 18, 90, 26, 66, 68, 85, 37, 44, 31, 95, 30, 43, 79, 94, 89, 80, 25, 21, 36, 23, 72, 92, 67, 75, 2, 9, 51]","[64, 6, 82, 89, 38, 14, 62, 8, 70, 81, 18, 73, 48, 91, 30, 11, 16, 84, 43, 47, 68, 42, 80, 20, 44, 71, 54, 63, 87, 69, 95, 65, 92, 17, 25, 1, 85, 26, 51, 2, 59, 15, 88, 45, 52, 37, 9, 60]","[2, 9, 18, 25, 26, 30, 37, 38, 43, 44, 51, 63, 64, 65, 68, 71, 73, 80, 85, 87, 89, 92, 95]"
22,"[50, 95, 63, 32, 85, 56, 43, 25, 72, 17, 16, 2, 64, 44, 12, 36, 57, 52, 94, 62, 74, 54, 86, 31, 89, 8, 73, 81, 21, 58, 15, 24, 19, 35, 76, 78, 4, 59, 9, 10, 93, 0, 84, 80, 79, 77, 88, 23]","[93, 25, 75, 39, 71, 92, 95, 91, 21, 47, 8, 0, 37, 64, 28, 45, 6, 17, 15, 87, 20, 53, 29, 36, 62, 90, 73, 61, 38, 22, 68, 81, 43, 69, 35, 76, 85, 65, 27, 70, 57, 84, 40, 78, 55, 9, 79, 46]","[0, 8, 9, 15, 17, 21, 25, 35, 36, 43, 57, 62, 64, 73, 76, 78, 79, 81, 84, 85, 93, 95]"
23,"[72, 76, 84, 95, 79, 61, 10, 15, 51, 89, 2, 91, 27, 71, 92, 41, 55, 53, 31, 66, 58, 11, 18, 49, 43, 32, 25, 26, 28, 63, 30, 65, 67, 77, 82, 42, 59, 4, 34, 80, 0, 7, 36, 90, 44, 69, 38, 37]","[84, 90, 21, 54, 27, 83, 67, 37, 65, 58, 70, 74, 1, 73, 81, 25, 10, 62, 51, 33, 75, 79, 91, 40, 3, 35, 26, 95, 50, 39, 17, 63, 66, 9, 88, 59, 60, 77, 72, 31, 38, 20, 29, 36, 82, 86, 43, 30]","[10, 25, 26, 27, 30, 31, 36, 37, 38, 43, 51, 58, 59, 63, 65, 66, 67, 72, 77, 79, 82, 84, 90, 91, 95]"
24,"[94, 78, 52, 0, 90, 40, 2, 16, 93, 80, 44, 73, 24, 50, 69, 60, 1, 14, 68, 27, 89, 47, 6, 43, 76, 25, 28, 83, 32, 65, 36, 75, 39, 33, 53, 21, 3, 23, 34, 8, 74, 81, 45, 19, 55, 41, 58, 46]","[77, 24, 22, 30, 87, 45, 16, 33, 18, 9, 1, 11, 69, 7, 56, 42, 93, 95, 19, 92, 25, 49, 58, 31, 15, 66, 74, 51, 53, 29, 63, 73, 61, 28, 6, 10, 32, 64, 26, 90, 83, 94, 13, 75, 41, 72, 81, 44]","[1, 6, 16, 19, 24, 25, 28, 32, 33, 41, 44, 45, 53, 58, 69, 73, 74, 75, 81, 83, 90, 93, 94]"
25,"[10, 88, 29, 89, 62, 39, 46, 7, 64, 68, 84, 12, 85, 11, 0, 34, 58, 63, 38, 16, 13, 26, 57, 60, 59, 74, 87, 80, 14, 72, 22, 76, 9, 49, 1, 43, 56, 48, 52, 31, 8, 27, 70, 73, 47, 18, 51, 23]","[28, 40, 83, 13, 93, 27, 35, 18, 59, 7, 32, 55, 33, 66, 82, 57, 8, 46, 75, 77, 94, 72, 22, 0, 37, 84, 56, 42, 67, 78, 23, 58, 41, 21, 69, 9, 73, 1, 74, 36, 68, 39, 85, 62, 53, 76, 31, 16]","[0, 1, 7, 8, 9, 13, 16, 18, 22, 23, 27, 31, 39, 46, 56, 57, 58, 59, 62, 68, 72, 73, 74, 76, 84, 85]"
26,"[5, 41, 34, 48, 49, 86, 63, 44, 27, 94, 90, 82, 62, 76, 23, 39, 91, 37, 1, 46, 66, 29, 74, 21, 17, 78, 87, 52, 36, 4, 83, 77, 81, 3, 53, 11, 24, 93, 32, 10, 16, 43, 26, 8, 14, 2, 18, 54]","[20, 8, 75, 93, 5, 90, 7, 41, 69, 48, 85, 56, 72, 10, 44, 53, 83, 13, 51, 37, 78, 84, 76, 92, 88, 49, 11, 55, 3, 62, 25, 4, 39, 89, 9, 32, 50, 79, 28, 31, 30, 94, 95, 35, 70, 22, 23, 45]","[3, 4, 5, 8, 10, 11, 23, 32, 37, 39, 41, 44, 48, 49, 53, 62, 76, 78, 83, 90, 93, 94]"
27,"[89, 88, 1, 7, 49, 26, 69, 87, 78, 84, 45, 34, 51, 6, 95, 15, 64, 39, 0, 16, 37, 55, 61, 48, 35, 75, 56, 11, 23, 21, 38, 65, 70, 94, 90, 2, 52, 24, 76, 73, 72, 14, 53, 82, 67, 63, 17, 30]","[65, 60, 14, 73, 46, 26, 61, 80, 56, 7, 54, 52, 45, 63, 48, 8, 25, 91, 6, 40, 76, 42, 13, 86, 20, 30, 29, 35, 51, 33, 57, 81, 92, 85, 43, 55, 71, 41, 17, 4, 58, 36, 88, 70, 77, 23, 53, 90]","[6, 7, 14, 17, 23, 26, 30, 35, 45, 48, 51, 52, 53, 55, 56, 61, 63, 65, 70, 73, 76, 88, 90]"
28,"[2, 38, 43, 59, 22, 37, 1, 34, 67, 5, 6, 12, 50, 36, 24, 89, 35, 40, 16, 25, 76, 71, 54, 82, 15, 32, 93, 81, 23, 79, 80, 55, 42, 41, 87, 21, 3, 39, 33, 28, 30, 66, 0, 8, 7, 65, 9, 78]","[33, 46, 9, 63, 50, 38, 23, 65, 41, 88, 66, 83, 82, 89, 42, 36, 76, 79, 72, 6, 52, 56, 1, 91, 17, 45, 92, 64, 48, 34, 28, 71, 43, 19, 67, 59, 95, 53, 35, 16, 15, 51, 93, 54, 75, 86, 58, 37]","[1, 6, 9, 15, 16, 23, 28, 33, 34, 35, 36, 37, 38, 41, 42, 43, 50, 54, 59, 65, 66, 67, 71, 76, 79, 82, 89, 93]"
29,"[17, 4, 15, 11, 52, 86, 54, 43, 25, 0, 1, 3, 34, 56, 22, 35, 67, 33, 95, 37, 44, 19, 10, 27, 26, 81, 2, 29, 13, 84, 41, 85, 70, 66, 36, 83, 65, 92, 30, 16, 82, 31, 80, 24, 89, 20, 55, 53]","[27, 9, 53, 22, 76, 80, 67, 48, 38, 73, 43, 8, 51, 13, 47, 41, 37, 93, 70, 50, 28, 56, 10, 90, 34, 75, 81, 11, 54, 23, 33, 18, 68, 55, 39, 94, 61, 88, 12, 45, 35, 72, 32, 74, 83, 24, 0, 95]","[0, 10, 11, 13, 22, 24, 27, 33, 34, 35, 37, 41, 43, 53, 54, 55, 56, 67, 70, 80, 81, 83, 95]"
30,"[15, 16, 28, 67, 48, 56, 86, 3, 35, 43, 36, 45, 59, 10, 26, 62, 72, 65, 81, 7, 8, 6, 34, 4, 18, 23, 38, 9, 93, 21, 61, 58, 74, 70, 75, 50, 89, 29, 14, 90, 12, 22, 78, 79, 33, 76, 95, 85]","[39, 45, 31, 21, 52, 32, 56, 57, 26, 77, 7, 92, 4, 86, 62, 69, 89, 10, 22, 12, 20, 43, 47, 53, 30, 29, 72, 63, 91, 78, 54, 2, 59, 6, 49, 74, 76, 1, 48, 85, 11, 40, 64, 73, 13, 41, 17, 38]","[4, 6, 7, 10, 12, 21, 22, 26, 29, 38, 43, 45, 48, 56, 59, 62, 72, 74, 76, 78, 85, 86, 89]"
31,"[69, 67, 75, 37, 14, 39, 29, 44, 58, 71, 26, 70, 32, 95, 30, 7, 6, 85, 78, 4, 89, 66, 27, 61, 79, 54, 20, 25, 47, 43, 49, 11, 57, 74, 18, 28, 17, 40, 3, 92, 41, 53, 87, 91, 48, 46, 60, 38]","[70, 68, 33, 0, 84, 47, 22, 74, 93, 65, 86, 8, 9, 82, 3, 69, 7, 37, 5, 56, 25, 72, 44, 36, 40, 6, 17, 16, 60, 27, 12, 14, 87, 55, 43, 35, 71, 62, 88, 92, 59, 66, 49, 20, 90, 57, 83, 67]","[3, 6, 7, 14, 17, 20, 25, 27, 37, 40, 43, 44, 47, 49, 57, 60, 66, 67, 69, 70, 71, 74, 87, 92]"
32,"[9, 4, 54, 64, 68, 50, 8, 49, 77, 6, 69, 2, 35, 39, 31, 87, 24, 93, 36, 57, 62, 67, 66, 11, 3, 90, 81, 30, 82, 41, 51, 44, 48, 42, 59, 89, 5, 16, 13, 58, 83, 38, 26, 65, 84, 14, 1, 43]","[64, 70, 12, 42, 71, 41, 94, 54, 67, 74, 48, 60, 11, 81, 72, 50, 30, 35, 63, 52, 47, 59, 68, 32, 55, 17, 31, 76, 82, 92, 77, 4, 2, 49, 29, 57, 91, 62, 75, 84, 69, 87, 36, 44, 78, 61, 22, 39]","[2, 4, 11, 30, 31, 35, 36, 39, 41, 42, 44, 48, 49, 50, 54, 57, 59, 62, 64, 67, 68, 69, 77, 81, 82, 84, 87]"
33,"[7, 64, 62, 76, 19, 80, 73, 44, 70, 79, 4, 58, 86, 26, 33, 78, 13, 49, 38, 29, 77, 22, 9, 1, 14, 55, 42, 28, 21, 20, 81, 82, 93, 50, 32, 57, 2, 75, 90, 46, 84, 27, 66, 43, 85, 74, 23, 39]","[76, 56, 53, 10, 63, 14, 86, 49, 41, 59, 61, 28, 18, 70, 42, 32, 40, 66, 47, 36, 73, 44, 64, 95, 69, 26, 67, 91, 90, 23, 75, 29, 24, 46, 34, 92, 55, 39, 88, 94, 62, 93, 58, 81, 83, 79, 12, 80]","[14, 23, 26, 28, 29, 32, 39, 42, 44, 46, 49, 55, 58, 62, 64, 66, 70, 73, 75, 76, 79, 80, 81, 86, 90, 93]"
34,"[0, 59, 17, 75, 44, 61, 8, 66, 89, 3, 23, 24, 33, 35, 58, 77, 30, 81, 80, 68, 82, 14, 19, 41, 4, 31, 55, 50, 72, 86, 79, 53, 67, 76, 52, 12, 49, 48, 92, 28, 36, 18, 16, 83, 26, 21, 56, 70]","[35, 95, 86, 54, 4, 92, 37, 67, 49, 5, 30, 66, 9, 45, 94, 17, 47, 12, 31, 33, 61, 3, 23, 0, 90, 28, 56, 26, 42, 62, 80, 1, 65, 91, 6, 20, 71, 85, 34, 70, 19, 25, 29, 38, 63, 8, 22, 72]","[0, 3, 4, 8, 12, 17, 19, 23, 26, 28, 30, 31, 33, 35, 49, 56, 61, 66, 67, 70, 72, 80, 86, 92]"
35,"[48, 76, 54, 91, 90, 88, 70, 7, 92, 42, 11, 64, 1, 21, 89, 37, 2, 60, 72, 93, 16, 49, 23, 18, 75, 71, 9, 73, 56, 22, 29, 10, 77, 58, 45, 12, 95, 59, 13, 63, 84, 38, 17, 25, 4, 0, 67, 82]","[49, 80, 69, 78, 38, 76, 84, 4, 51, 37, 82, 32, 17, 12, 47, 60, 52, 79, 45, 20, 77, 66, 0, 70, 61, 62, 71, 58, 35, 6, 89, 53, 87, 92, 21, 48, 64, 2, 10, 40, 85, 3, 57, 19, 94, 28, 1, 56]","[0, 1, 2, 4, 10, 12, 17, 21, 37, 38, 45, 48, 49, 56, 58, 60, 64, 70, 71, 76, 77, 82, 84, 89, 92]"
36,"[72, 49, 35, 86, 78, 22, 30, 38, 8, 37, 40, 42, 44, 55, 47, 61, 91, 66, 28, 76, 32, 89, 52, 54, 41, 85, 69, 21, 79, 90, 0, 1, 27, 57, 93, 39, 94, 64, 24, 15, 11, 70, 82, 46, 74, 81, 67, 65]","[42, 11, 74, 54, 43, 86, 92, 60, 66, 56, 1, 27, 77, 12, 30, 75, 64, 67, 41, 0, 25, 28, 3, 61, 39, 33, 23, 40, 83, 88, 5, 95, 50, 69, 81, 13, 9, 48, 38, 91, 76, 26, 59, 2, 84, 21, 6, 62]","[0, 1, 11, 21, 27, 28, 30, 38, 39, 40, 41, 42, 54, 61, 64, 66, 67, 69, 74, 76, 81, 86, 91]"
